path,tagname
Project.NewSituation.Groupings.Demarcations.NonCentrallyOperatedAreas.NonCentrallyOperatedArea.Metadata.@objectEndTime,@objectEndTime
Project.NewSituation.Groupings.Demarcations.NonCentrallyOperatedAreas.NonCentrallyOperatedArea.Metadata.@source,@source
Project.NewSituation.Groupings.Demarcations.NonCentrallyOperatedAreas.NonCentrallyOperatedArea.Metadata.@relativeElevation,@relativeElevation
Project.NewSituation.Groupings.Demarcations.NonCentrallyOperatedAreas.NonCentrallyOperatedArea.Metadata.@objectBeginTime,@objectBeginTime
Project.NewSituation.Groupings.Demarcations.NonCentrallyOperatedAreas.NonCentrallyOperatedArea.@description,@description
Project.NewSituation.Groupings.Demarcations.NonCentrallyOperatedAreas.NonCentrallyOperatedArea.SharedDemarcations.SharedDemarcation.@direction,@direction
Project.NewSituation.Groupings.Demarcations.NonCentrallyOperatedAreas.NonCentrallyOperatedArea.SharedDemarcations.SharedDemarcation.@sharedDemarcationMarkerRef,@sharedDemarcationMarkerRef
Project.NewSituation.Groupings.Demarcations.NonCentrallyOperatedAreas.NonCentrallyOperatedArea.@puic,@puic
Project.NewSituation.Groupings.Demarcations.ElectrificationAreas.ElectrificationArea.TrackFragments.TrackFragment.@toMeasure,@toMeasure
Project.NewSituation.Groupings.Demarcations.ElectrificationAreas.ElectrificationArea.TrackFragments.TrackFragment.@railConnectionRef,@railConnectionRef
Project.NewSituation.Groupings.Demarcations.ElectrificationAreas.ElectrificationArea.TrackFragments.TrackFragment.@fromMeasure,@fromMeasure
Project.NewSituation.Groupings.Demarcations.ElectrificationAreas.ElectrificationArea.@name,@name
Project.NewSituation.Groupings.Demarcations.ElectrificationAreas.ElectrificationArea.Metadata.@isInService,@isInService
Project.NewSituation.Groupings.Demarcations.ElectrificationAreas.ElectrificationArea.Metadata.@localID,@localID
Project.NewSituation.Groupings.Demarcations.ElectrificationAreas.ElectrificationArea.Metadata.@registrationTime,@registrationTime
Project.NewSituation.Groupings.Demarcations.ElectrificationAreas.ElectrificationArea.Metadata.@sourceDataOwner,@sourceDataOwner
Project.NewSituation.Groupings.Demarcations.ElectrificationAreas.ElectrificationArea.Metadata.@originType,@originType
Project.NewSituation.Groupings.Demarcations.ElectrificationAreas.ElectrificationArea.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.NewSituation.Groupings.Demarcations.ElectrificationAreas.ElectrificationArea.Metadata.@objectEndTime,@objectEndTime
Project.NewSituation.Groupings.Demarcations.ElectrificationAreas.ElectrificationArea.Metadata.@source,@source
Project.NewSituation.Groupings.Demarcations.ElectrificationAreas.ElectrificationArea.Metadata.@relativeElevation,@relativeElevation
Project.NewSituation.Groupings.Demarcations.ElectrificationAreas.ElectrificationArea.Metadata.@objectBeginTime,@objectBeginTime
Project.NewSituation.Groupings.Demarcations.ElectrificationAreas.ElectrificationArea.@description,@description
Project.NewSituation.Groupings.Demarcations.ElectrificationAreas.ElectrificationArea.DemarcationMarkers.DemarcationMarker.@direction,@direction
Project.NewSituation.Groupings.Demarcations.ElectrificationAreas.ElectrificationArea.DemarcationMarkers.DemarcationMarker.@atMeasure,@atMeasure
Project.NewSituation.Groupings.Demarcations.ElectrificationAreas.ElectrificationArea.DemarcationMarkers.DemarcationMarker.@railConnectionRef,@railConnectionRef
Project.NewSituation.Groupings.Demarcations.ElectrificationAreas.ElectrificationArea.@puic,@puic
Project.NewSituation.Groupings.Demarcations.Workzones.Workzone.TrackFragments.TrackFragment.@toMeasure,@toMeasure
Project.NewSituation.Groupings.Demarcations.Workzones.Workzone.TrackFragments.TrackFragment.@railConnectionRef,@railConnectionRef
Project.NewSituation.Groupings.Demarcations.Workzones.Workzone.TrackFragments.TrackFragment.@fromMeasure,@fromMeasure
Project.NewSituation.Groupings.Demarcations.Workzones.Workzone.@ppcControlRef,@ppcControlRef
Project.NewSituation.Groupings.Demarcations.Workzones.Workzone.SwitchPosition.@switchMechanismRef,@switchMechanismRef
Project.NewSituation.Groupings.Demarcations.Workzones.Workzone.SwitchPosition.@position,@position
Project.NewSituation.Groupings.Demarcations.Workzones.Workzone.@name,@name
Project.NewSituation.Groupings.Demarcations.Workzones.Workzone.SectionRefs,SectionRefs
Project.NewSituation.Groupings.Demarcations.Workzones.Workzone.Metadata.@isInService,@isInService
Project.NewSituation.Groupings.Demarcations.Workzones.Workzone.Metadata.@localID,@localID
Project.NewSituation.Groupings.Demarcations.Workzones.Workzone.Metadata.@registrationTime,@registrationTime
Project.NewSituation.Groupings.Demarcations.Workzones.Workzone.Metadata.@sourceDataOwner,@sourceDataOwner
Project.NewSituation.Groupings.Demarcations.Workzones.Workzone.Metadata.@originType,@originType
Project.NewSituation.Groupings.Demarcations.Workzones.Workzone.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.NewSituation.Groupings.Demarcations.Workzones.Workzone.Metadata.@objectEndTime,@objectEndTime
Project.NewSituation.Groupings.Demarcations.Workzones.Workzone.Metadata.@source,@source
Project.NewSituation.Groupings.Demarcations.Workzones.Workzone.Metadata.@relativeElevation,@relativeElevation
Project.NewSituation.Groupings.Demarcations.Workzones.Workzone.Metadata.@objectBeginTime,@objectBeginTime
Project.NewSituation.Groupings.Demarcations.Workzones.Workzone.@description,@description
Project.NewSituation.Groupings.Demarcations.Workzones.Workzone.@controlDelay,@controlDelay
Project.NewSituation.Groupings.Demarcations.Workzones.Workzone.@puic,@puic
Project.NewSituation.Groupings.Demarcations.PPCs.PPC.ControlledOperationalPointRefs,ControlledOperationalPointRefs
Project.NewSituation.Groupings.Demarcations.PPCs.PPC.@name,@name
Project.NewSituation.Groupings.Demarcations.PPCs.PPC.Metadata.@isInService,@isInService
Project.NewSituation.Groupings.Demarcations.PPCs.PPC.Metadata.@localID,@localID
Project.NewSituation.Groupings.Demarcations.PPCs.PPC.Metadata.@registrationTime,@registrationTime
Project.NewSituation.Groupings.Demarcations.PPCs.PPC.Metadata.@sourceDataOwner,@sourceDataOwner
Project.NewSituation.Groupings.Demarcations.PPCs.PPC.Metadata.@originType,@originType
Project.NewSituation.Groupings.Demarcations.PPCs.PPC.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.NewSituation.Groupings.Demarcations.PPCs.PPC.Metadata.@objectEndTime,@objectEndTime
Project.NewSituation.Groupings.Demarcations.PPCs.PPC.Metadata.@source,@source
Project.NewSituation.Groupings.Demarcations.PPCs.PPC.Metadata.@relativeElevation,@relativeElevation
Project.NewSituation.Groupings.Demarcations.PPCs.PPC.Metadata.@objectBeginTime,@objectBeginTime
Project.NewSituation.Groupings.Demarcations.PPCs.PPC.EntrySignalRefs,EntrySignalRefs
Project.NewSituation.Groupings.Demarcations.PPCs.PPC.@puic,@puic
Project.NewSituation.Groupings.Demarcations.PPCs.PPC.@description,@description
Project.NewSituation.Groupings.Demarcations.InterlockingAreas.InterlockingArea.TrackFragments.TrackFragment.@toMeasure,@toMeasure
Project.NewSituation.Groupings.Demarcations.InterlockingAreas.InterlockingArea.TrackFragments.TrackFragment.@railConnectionRef,@railConnectionRef
Project.NewSituation.Groupings.Demarcations.InterlockingAreas.InterlockingArea.TrackFragments.TrackFragment.@fromMeasure,@fromMeasure
Project.NewSituation.Groupings.Demarcations.InterlockingAreas.InterlockingArea.@name,@name
Project.NewSituation.Groupings.Demarcations.InterlockingAreas.InterlockingArea.Metadata.@isInService,@isInService
Project.NewSituation.Groupings.Demarcations.InterlockingAreas.InterlockingArea.Metadata.@localID,@localID
Project.NewSituation.Groupings.Demarcations.InterlockingAreas.InterlockingArea.Metadata.@registrationTime,@registrationTime
Project.NewSituation.Groupings.Demarcations.InterlockingAreas.InterlockingArea.Metadata.@sourceDataOwner,@sourceDataOwner
Project.NewSituation.Groupings.Demarcations.InterlockingAreas.InterlockingArea.Metadata.@originType,@originType
Project.NewSituation.Groupings.Demarcations.InterlockingAreas.InterlockingArea.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.NewSituation.Groupings.Demarcations.InterlockingAreas.InterlockingArea.Metadata.@objectEndTime,@objectEndTime
Project.NewSituation.Groupings.Demarcations.InterlockingAreas.InterlockingArea.Metadata.@source,@source
Project.NewSituation.Groupings.Demarcations.InterlockingAreas.InterlockingArea.Metadata.@relativeElevation,@relativeElevation
Project.NewSituation.Groupings.Demarcations.InterlockingAreas.InterlockingArea.Metadata.@objectBeginTime,@objectBeginTime
Project.NewSituation.Groupings.Demarcations.InterlockingAreas.InterlockingArea.@description,@description
Project.NewSituation.Groupings.Demarcations.InterlockingAreas.InterlockingArea.DemarcationMarkers.DemarcationMarker.@direction,@direction
Project.NewSituation.Groupings.Demarcations.InterlockingAreas.InterlockingArea.DemarcationMarkers.DemarcationMarker.@atMeasure,@atMeasure
Project.NewSituation.Groupings.Demarcations.InterlockingAreas.InterlockingArea.DemarcationMarkers.DemarcationMarker.@railConnectionRef,@railConnectionRef
Project.NewSituation.Groupings.Demarcations.InterlockingAreas.InterlockingArea.@puic,@puic
Project.NewSituation.Groupings.Demarcations.InterlockingAreas.InterlockingArea.@direction,@direction
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.TrackCircuit.TrackFragments.TrackFragment.@toMeasure,@toMeasure
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.TrackCircuit.TrackFragments.TrackFragment.@railConnectionRef,@railConnectionRef
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.TrackCircuit.TrackFragments.TrackFragment.@fromMeasure,@fromMeasure
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.TrackCircuit.@controllerCabinetRef,@controllerCabinetRef
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.TrackCircuit.@civilConstructionRef,@civilConstructionRef
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.TrackCircuit.@trackCircuitType,@trackCircuitType
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.TrackCircuit.@isLampSection,@isLampSection
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.TrackCircuit.@name,@name
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.TrackCircuit.Metadata.@isInService,@isInService
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.TrackCircuit.Metadata.@localID,@localID
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.TrackCircuit.Metadata.@registrationTime,@registrationTime
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.TrackCircuit.Metadata.@sourceDataOwner,@sourceDataOwner
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.TrackCircuit.Metadata.@originType,@originType
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.TrackCircuit.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.TrackCircuit.Metadata.@objectEndTime,@objectEndTime
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.TrackCircuit.Metadata.@source,@source
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.TrackCircuit.Metadata.@relativeElevation,@relativeElevation
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.TrackCircuit.Metadata.@objectBeginTime,@objectBeginTime
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.TrackCircuit.@description,@description
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.TrackCircuit.InsulatedJointRefs,InsulatedJointRefs
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.TrackCircuit.@puic,@puic
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.TrackCircuit.@highVoltageDetectionCabinetRef,@highVoltageDetectionCabinetRef
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AxleCounterSection.TrackFragments.TrackFragment.@toMeasure,@toMeasure
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AxleCounterSection.TrackFragments.TrackFragment.@railConnectionRef,@railConnectionRef
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AxleCounterSection.TrackFragments.TrackFragment.@fromMeasure,@fromMeasure
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AxleCounterSection.@controllerCabinetRef,@controllerCabinetRef
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AxleCounterSection.AxleCounterDetectionPointRefs,AxleCounterDetectionPointRefs
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AxleCounterSection.@civilConstructionRef,@civilConstructionRef
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AxleCounterSection.@axleCounterType,@axleCounterType
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AxleCounterSection.@axleCounterUnitRef,@axleCounterUnitRef
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AxleCounterSection.@axleCounterFunction,@axleCounterFunction
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AxleCounterSection.@name,@name
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AxleCounterSection.Metadata.@isInService,@isInService
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AxleCounterSection.Metadata.@localID,@localID
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AxleCounterSection.Metadata.@registrationTime,@registrationTime
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AxleCounterSection.Metadata.@sourceDataOwner,@sourceDataOwner
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AxleCounterSection.Metadata.@originType,@originType
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AxleCounterSection.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AxleCounterSection.Metadata.@objectEndTime,@objectEndTime
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AxleCounterSection.Metadata.@source,@source
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AxleCounterSection.Metadata.@relativeElevation,@relativeElevation
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AxleCounterSection.Metadata.@objectBeginTime,@objectBeginTime
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AxleCounterSection.@description,@description
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AxleCounterSection.@puic,@puic
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AFSection.TrackFragments.TrackFragment.@toMeasure,@toMeasure
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AFSection.TrackFragments.TrackFragment.@railConnectionRef,@railConnectionRef
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AFSection.TrackFragments.TrackFragment.@fromMeasure,@fromMeasure
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AFSection.@description,@description
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AFSection.@controllerCabinetRef,@controllerCabinetRef
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AFSection.@tunerunitRef,@tunerunitRef
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AFSection.@civilConstructionRef,@civilConstructionRef
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AFSection.AFJointRefs,AFJointRefs
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AFSection.@name,@name
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AFSection.Metadata.@isInService,@isInService
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AFSection.Metadata.@localID,@localID
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AFSection.Metadata.@registrationTime,@registrationTime
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AFSection.Metadata.@sourceDataOwner,@sourceDataOwner
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AFSection.Metadata.@originType,@originType
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AFSection.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AFSection.Metadata.@objectEndTime,@objectEndTime
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AFSection.Metadata.@source,@source
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AFSection.Metadata.@relativeElevation,@relativeElevation
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AFSection.Metadata.@objectBeginTime,@objectBeginTime
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AFSection.@afSectionType,@afSectionType
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AFSection.InsulatedJointRefs,InsulatedJointRefs
Project.NewSituation.Groupings.Demarcations.TrainVacancyDetection.AFSection.@puic,@puic
Project.NewSituation.Groupings.Demarcations.TemporaryShuntingAreas.TemporaryShuntingArea.TrackFragments.TrackFragment.@toMeasure,@toMeasure
Project.NewSituation.Groupings.Demarcations.TemporaryShuntingAreas.TemporaryShuntingArea.TrackFragments.TrackFragment.@railConnectionRef,@railConnectionRef
Project.NewSituation.Groupings.Demarcations.TemporaryShuntingAreas.TemporaryShuntingArea.TrackFragments.TrackFragment.@fromMeasure,@fromMeasure
Project.NewSituation.Groupings.Demarcations.TemporaryShuntingAreas.TemporaryShuntingArea.PassableDemarcationRefs,PassableDemarcationRefs
Project.NewSituation.Groupings.Demarcations.TemporaryShuntingAreas.TemporaryShuntingArea.@civilConstructionRef,@civilConstructionRef
Project.NewSituation.Groupings.Demarcations.TemporaryShuntingAreas.TemporaryShuntingArea.DemarcationRefs,DemarcationRefs
Project.NewSituation.Groupings.Demarcations.TemporaryShuntingAreas.TemporaryShuntingArea.@name,@name
Project.NewSituation.Groupings.Demarcations.TemporaryShuntingAreas.TemporaryShuntingArea.MandatoryFlankProtection.@switchMechanismRef,@switchMechanismRef
Project.NewSituation.Groupings.Demarcations.TemporaryShuntingAreas.TemporaryShuntingArea.MandatoryFlankProtection.@position,@position
Project.NewSituation.Groupings.Demarcations.TemporaryShuntingAreas.TemporaryShuntingArea.Metadata.@isInService,@isInService
Project.NewSituation.Groupings.Demarcations.TemporaryShuntingAreas.TemporaryShuntingArea.Metadata.@localID,@localID
Project.NewSituation.Groupings.Demarcations.TemporaryShuntingAreas.TemporaryShuntingArea.Metadata.@registrationTime,@registrationTime
Project.NewSituation.Groupings.Demarcations.TemporaryShuntingAreas.TemporaryShuntingArea.Metadata.@sourceDataOwner,@sourceDataOwner
Project.NewSituation.Groupings.Demarcations.TemporaryShuntingAreas.TemporaryShuntingArea.Metadata.@originType,@originType
Project.NewSituation.Groupings.Demarcations.TemporaryShuntingAreas.TemporaryShuntingArea.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.NewSituation.Groupings.Demarcations.TemporaryShuntingAreas.TemporaryShuntingArea.Metadata.@objectEndTime,@objectEndTime
Project.NewSituation.Groupings.Demarcations.TemporaryShuntingAreas.TemporaryShuntingArea.Metadata.@source,@source
Project.NewSituation.Groupings.Demarcations.TemporaryShuntingAreas.TemporaryShuntingArea.Metadata.@relativeElevation,@relativeElevation
Project.NewSituation.Groupings.Demarcations.TemporaryShuntingAreas.TemporaryShuntingArea.Metadata.@objectBeginTime,@objectBeginTime
Project.NewSituation.Groupings.Demarcations.TemporaryShuntingAreas.TemporaryShuntingArea.@description,@description
Project.NewSituation.Groupings.Demarcations.TemporaryShuntingAreas.TemporaryShuntingArea.@puic,@puic
Project.NewSituation.Groupings.Demarcations.OpenLines.OpenLine.TrackFragments.TrackFragment.@toMeasure,@toMeasure
Project.NewSituation.Groupings.Demarcations.OpenLines.OpenLine.TrackFragments.TrackFragment.@railConnectionRef,@railConnectionRef
Project.NewSituation.Groupings.Demarcations.OpenLines.OpenLine.TrackFragments.TrackFragment.@fromMeasure,@fromMeasure
Project.NewSituation.Groupings.Demarcations.OpenLines.OpenLine.@name,@name
Project.NewSituation.Groupings.Demarcations.OpenLines.OpenLine.Metadata.@isInService,@isInService
Project.NewSituation.Groupings.Demarcations.OpenLines.OpenLine.Metadata.@localID,@localID
Project.NewSituation.Groupings.Demarcations.OpenLines.OpenLine.Metadata.@registrationTime,@registrationTime
Project.NewSituation.Groupings.Demarcations.OpenLines.OpenLine.Metadata.@sourceDataOwner,@sourceDataOwner
Project.NewSituation.Groupings.Demarcations.OpenLines.OpenLine.Metadata.@originType,@originType
Project.NewSituation.Groupings.Demarcations.OpenLines.OpenLine.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.NewSituation.Groupings.Demarcations.OpenLines.OpenLine.Metadata.@objectEndTime,@objectEndTime
Project.NewSituation.Groupings.Demarcations.OpenLines.OpenLine.Metadata.@source,@source
Project.NewSituation.Groupings.Demarcations.OpenLines.OpenLine.Metadata.@relativeElevation,@relativeElevation
Project.NewSituation.Groupings.Demarcations.OpenLines.OpenLine.Metadata.@objectBeginTime,@objectBeginTime
Project.NewSituation.Groupings.Demarcations.OpenLines.OpenLine.@description,@description
Project.NewSituation.Groupings.Demarcations.OpenLines.OpenLine.SharedDemarcations.SharedDemarcation.@direction,@direction
Project.NewSituation.Groupings.Demarcations.OpenLines.OpenLine.SharedDemarcations.SharedDemarcation.@sharedDemarcationMarkerRef,@sharedDemarcationMarkerRef
Project.NewSituation.Groupings.Demarcations.OpenLines.OpenLine.@puic,@puic
Project.NewSituation.Groupings.Demarcations.OpenLines.OpenLine.@direction,@direction
Project.NewSituation.Groupings.Demarcations.TrafficControlAreas.TrafficControlArea.UncontrolledOperationalPointRefs,UncontrolledOperationalPointRefs
Project.NewSituation.Groupings.Demarcations.TrafficControlAreas.TrafficControlArea.@name,@name
Project.NewSituation.Groupings.Demarcations.TrafficControlAreas.TrafficControlArea.Metadata.@isInService,@isInService
Project.NewSituation.Groupings.Demarcations.TrafficControlAreas.TrafficControlArea.Metadata.@localID,@localID
Project.NewSituation.Groupings.Demarcations.TrafficControlAreas.TrafficControlArea.Metadata.@registrationTime,@registrationTime
Project.NewSituation.Groupings.Demarcations.TrafficControlAreas.TrafficControlArea.Metadata.@sourceDataOwner,@sourceDataOwner
Project.NewSituation.Groupings.Demarcations.TrafficControlAreas.TrafficControlArea.Metadata.@originType,@originType
Project.NewSituation.Groupings.Demarcations.TrafficControlAreas.TrafficControlArea.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.NewSituation.Groupings.Demarcations.TrafficControlAreas.TrafficControlArea.Metadata.@objectEndTime,@objectEndTime
Project.NewSituation.Groupings.Demarcations.TrafficControlAreas.TrafficControlArea.Metadata.@source,@source
Project.NewSituation.Groupings.Demarcations.TrafficControlAreas.TrafficControlArea.Metadata.@relativeElevation,@relativeElevation
Project.NewSituation.Groupings.Demarcations.TrafficControlAreas.TrafficControlArea.Metadata.@objectBeginTime,@objectBeginTime
Project.NewSituation.Groupings.Demarcations.TrafficControlAreas.TrafficControlArea.OpenLineRefs,OpenLineRefs
Project.NewSituation.Groupings.Demarcations.TrafficControlAreas.TrafficControlArea.PPCRefs,PPCRefs
Project.NewSituation.Groupings.Demarcations.TrafficControlAreas.TrafficControlArea.@puic,@puic
Project.NewSituation.Groupings.Demarcations.TrafficControlAreas.TrafficControlArea.@description,@description
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.@isBlockPoint,@isBlockPoint
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.TrackFragments.TrackFragment.@toMeasure,@toMeasure
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.TrackFragments.TrackFragment.@railConnectionRef,@railConnectionRef
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.TrackFragments.TrackFragment.@fromMeasure,@fromMeasure
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.@passThroughMandatory,@passThroughMandatory
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.@uicCode,@uicCode
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.@hasWorkshop,@hasWorkshop
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.HeartPoint.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.HeartPoint.GeographicLocation.gml:Point.@srsName,@srsName
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.HeartPoint.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.HeartPoint.GeographicLocation.@azimuth,@azimuth
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.HeartPoint.GeographicLocation.@accuracy,@accuracy
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.HeartPoint.KmRibbonLocation.@value,@value
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.HeartPoint.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.@operationalPointType,@operationalPointType
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.@stationSize,@stationSize
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.@hasGasStation,@hasGasStation
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.@isControlled,@isControlled
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.@name,@name
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.Metadata.@isInService,@isInService
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.Metadata.@localID,@localID
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.Metadata.@registrationTime,@registrationTime
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.Metadata.@sourceDataOwner,@sourceDataOwner
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.Metadata.@originType,@originType
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.Metadata.@lifeCycleStatus,@lifeCycleStatus
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.Metadata.@objectEndTime,@objectEndTime
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.Metadata.@source,@source
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.Metadata.@relativeElevation,@relativeElevation
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.Metadata.@objectBeginTime,@objectBeginTime
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.@description,@description
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.@serviceCode,@serviceCode
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.@countryCode,@countryCode
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.SharedDemarcations.SharedDemarcation.@direction,@direction
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.SharedDemarcations.SharedDemarcation.@sharedDemarcationMarkerRef,@sharedDemarcationMarkerRef
Project.NewSituation.Groupings.Demarcations.OperationalPoints.OperationalPoint.@puic,@puic
Project.NewSituation.Groupings.Demarcations.OverheadSectionBreaks.OverheadSectionBreak.@overheadSectionBreakType,@overheadSectionBreakType
Project.NewSituation.Groupings.Demarcations.OverheadSectionBreaks.OverheadSectionBreak.ParallelWires.TrackFragments.TrackFragment.@toMeasure,@toMeasure
Project.NewSituation.Groupings.Demarcations.OverheadSectionBreaks.OverheadSectionBreak.ParallelWires.TrackFragments.TrackFragment.@railConnectionRef,@railConnectionRef
Project.NewSituation.Groupings.Demarcations.OverheadSectionBreaks.OverheadSectionBreak.ParallelWires.TrackFragments.TrackFragment.@fromMeasure,@fromMeasure
Project.NewSituation.Groupings.Demarcations.OverheadSectionBreaks.OverheadSectionBreak.ParallelWires.@name,@name
