path,tagname
SignalingDesign.Groupings.TrackAggregations.FunctionalRoutes.FunctionalRoute.extention.ErtmsRoute.ConditionalEmergencyStop.ConditionalEmergencyStopMarker.Metadata.@isInService,@isInService
SignalingDesign.Groupings.TrackAggregations.FunctionalRoutes.FunctionalRoute.extention.ErtmsRoute.ConditionalEmergencyStop.ConditionalEmergencyStopMarker.@name,@name
SignalingDesign.Groupings.TrackAggregations.FunctionalRoutes.FunctionalRoute.extention.ErtmsRoute.ConditionalEmergencyStop.ConditionalEmergencyStopMarker.RailConnectionInfo.@toMeasure,@toMeasure
SignalingDesign.Groupings.TrackAggregations.FunctionalRoutes.FunctionalRoute.extention.ErtmsRoute.ConditionalEmergencyStop.ConditionalEmergencyStopMarker.RailConnectionInfo.@railConnectionRef,@railConnectionRef
SignalingDesign.Groupings.TrackAggregations.FunctionalRoutes.FunctionalRoute.extention.ErtmsRoute.ConditionalEmergencyStop.ConditionalEmergencyStopMarker.RailConnectionInfo.@fromMeasure,@fromMeasure
SignalingDesign.Groupings.TrackAggregations.FunctionalRoutes.FunctionalRoute.extention.ErtmsRoute.ConditionalEmergencyStop.ConditionalEmergencyStopMarker.RailConnectionInfo.@direction,@direction
SignalingDesign.Groupings.TrackAggregations.FunctionalRoutes.FunctionalRoute.extention.ErtmsRoute.ConditionalEmergencyStop.ConditionalEmergencyStopMarker.RailConnectionInfo.@atMeasure,@atMeasure
SignalingDesign.Groupings.TrackAggregations.FunctionalRoutes.FunctionalRoute.extention.ErtmsRoute.ConditionalEmergencyStop.ConditionalEmergencyStopMarker.@radioBlockCenterRef,@radioBlockCenterRef
SignalingDesign.Groupings.TrackAggregations.FunctionalRoutes.FunctionalRoute.extention.ErtmsRoute.ConditionalEmergencyStop.ConditionalEmergencyStopMarker.Location.KmRibbonLocation.@value,@value
SignalingDesign.Groupings.TrackAggregations.FunctionalRoutes.FunctionalRoute.extention.ErtmsRoute.ConditionalEmergencyStop.ConditionalEmergencyStopMarker.Location.KmRibbonLocation.@kmRibbonRef,@kmRibbonRef
SignalingDesign.Groupings.TrackAggregations.FunctionalRoutes.FunctionalRoute.extention.ErtmsRoute.ConditionalEmergencyStop.ConditionalEmergencyStopMarker.Location.GeographicLocation.@azimuth,@azimuth
SignalingDesign.Groupings.TrackAggregations.FunctionalRoutes.FunctionalRoute.extention.ErtmsRoute.ConditionalEmergencyStop.ConditionalEmergencyStopMarker.Location.GeographicLocation.@dataAcquisitionMethod,@dataAcquisitionMethod
SignalingDesign.Groupings.TrackAggregations.FunctionalRoutes.FunctionalRoute.extention.ErtmsRoute.ConditionalEmergencyStop.ConditionalEmergencyStopMarker.Location.GeographicLocation.@accuracy,@accuracy
SignalingDesign.Groupings.TrackAggregations.FunctionalRoutes.FunctionalRoute.extention.ErtmsRoute.ConditionalEmergencyStop.ConditionalEmergencyStopMarker.Location.GeographicLocation.gml:Point.@srsName,@srsName
SignalingDesign.Groupings.TrackAggregations.FunctionalRoutes.FunctionalRoute.extention.ErtmsRoute.ConditionalEmergencyStop.ConditionalEmergencyStopMarker.Location.GeographicLocation.gml:Point.gml:coordinates,gml:coordinates
SignalingDesign.Groupings.TrackAggregations.FunctionalRoutes.FunctionalRoute.extention.ErtmsRoute.ConditionalEmergencyStop.ConditionalEmergencyStopMarker.@correctionFactor,@correctionFactor
SignalingDesign.Groupings.TrackAggregations.FunctionalRoutes.FunctionalRoute.extention.ErtmsRoute.ConditionalEmergencyStop.OtherTrigger.@objectRef,@objectRef
SignalingDesign.Groupings.TrackAggregations.FunctionalRoutes.FunctionalRoute.extention.ErtmsRoute.ConditionalEmergencyStop.OtherTrigger.@state,@state
SignalingDesign.Groupings.TrackAggregations.FunctionalRoutes.FunctionalRoute.extention.ErtmsRoute.SpadRefs,SpadRefs
SignalingDesign.Groupings.TrackAggregations.FunctionalRoutes.FunctionalRoute.extention.ErtmsRoute.LinkListL1Refs,LinkListL1Refs
SignalingDesign.Groupings.TrackAggregations.FunctionalRoutes.FunctionalRoute.extention.ErtmsRoute.ExcludedBaliseGroupRefs,ExcludedBaliseGroupRefs
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.DangerPoint.DangerPointLocation.@toMeasure,@toMeasure
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.DangerPoint.DangerPointLocation.@railConnectionRef,@railConnectionRef
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.DangerPoint.DangerPointLocation.@fromMeasure,@fromMeasure
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.DangerPoint.DangerPointLocation.@direction,@direction
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.DangerPoint.DangerPointLocation.@atMeasure,@atMeasure
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.DangerPoint.DangerPointTrainCategorySpeed.V_RELEASEDP,V_RELEASEDP
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.DangerPoint.DangerPointTrainCategorySpeed.@speed,@speed
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.DangerPoint.DangerPointTrainCategorySpeed.NC_DIFF,NC_DIFF
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.@endOfAuthorityLocation,@endOfAuthorityLocation
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.PermittedSpeedAtEoA,PermittedSpeedAtEoA
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.Overlap.OverlapTrainCategorySpeed.NC_DIFF,NC_DIFF
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.Overlap.OverlapTrainCategorySpeed.@speed,@speed
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.Overlap.OverlapTrainCategorySpeed.T_OL,T_OL
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.Overlap.OverlapTrainCategorySpeed.V_RELEASEOL,V_RELEASEOL
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.Overlap.OverlapTrainCategorySpeed.D_STARTOL,D_STARTOL
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.Overlap.OverlapTrainCategorySpeed.D_OL,D_OL
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.OsModeProfileLocation.@toMeasure,@toMeasure
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.OsModeProfileLocation.@railConnectionRef,@railConnectionRef
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.OsModeProfileLocation.@fromMeasure,@fromMeasure
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.OsModeProfileLocation.@direction,@direction
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.EndOfAuthority.OsModeProfileLocation.@atMeasure,@atMeasure
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.OrderedSectionOccupancyDetection.OrderedSection.@sectionRef,@sectionRef
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.OrderedSectionOccupancyDetection.OrderedSection.@index,@index
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.@authorisationCode,@authorisationCode
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.@puic,@puic
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.@signalAspectRelationRef,@signalAspectRelationRef
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Metadata.@source,@source
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Metadata.@sourceDataOwner,@sourceDataOwner
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Metadata.@localID,@localID
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Metadata.@objectEndTime,@objectEndTime
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Metadata.@relativeElevation,@relativeElevation
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Metadata.@registrationTime,@registrationTime
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Metadata.@lifeCycleStatus,@lifeCycleStatus
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Metadata.@objectBeginTime,@objectBeginTime
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Metadata.@originType,@originType
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Metadata.@isInService,@isInService
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.@name,@name
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_21.L_PACKET,L_PACKET
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_21.NID_PACKET,NID_PACKET
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_21.Q_GDIR,Q_GDIR
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_21.G_A,G_A
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_21.N_ITER,N_ITER
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_21.Q_DIR,Q_DIR
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_21.@index,@index
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_21.D_GRADIENT,D_GRADIENT
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_21.Q_SCALE,Q_SCALE
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.T_SECTIONTIMER,T_SECTIONTIMER
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.V_RELEASEDP,V_RELEASEDP
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.Q_OVERLAP,Q_OVERLAP
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.Q_SECTIONTIMER,Q_SECTIONTIMER
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.D_ENDTIMERSTARTLOC,D_ENDTIMERSTARTLOC
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.T_EMA,T_EMA
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.L_PACKET,L_PACKET
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.T_OL,T_OL
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.@index,@index
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.D_SECTIONTIMERSTOPLOC,D_SECTIONTIMERSTOPLOC
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.D_DP,D_DP
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.Q_ENDTIMER,Q_ENDTIMER
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.NID_PACKET,NID_PACKET
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.N_ITER,N_ITER
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.T_ENDTIMER,T_ENDTIMER
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.D_STARTOL,D_STARTOL
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.L_ENDSECTION,L_ENDSECTION
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.D_OL,D_OL
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.Q_DIR,Q_DIR
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.V_RELEASEOL,V_RELEASEOL
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.Q_DANGERPOINT,Q_DANGERPOINT
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.L_SECTION,L_SECTION
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.Q_SCALE,Q_SCALE
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_15.V_EMA,V_EMA
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_80.L_ACKMAMODE,L_ACKMAMODE
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_80.Q_DIR,Q_DIR
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_80.D_MAMODE,D_MAMODE
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_80.L_MAMODE,L_MAMODE
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_80.@index,@index
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_80.M_MAMODE,M_MAMODE
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_80.Q_MAMODE,Q_MAMODE
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_80.Q_SCALE,Q_SCALE
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_80.NID_PACKET,NID_PACKET
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_80.L_PACKET,L_PACKET
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_80.V_MAMODE,V_MAMODE
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_80.N_ITER,N_ITER
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_5.Q_SCALE,Q_SCALE
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_5.D_LINK,D_LINK
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_5.Q_LINKREACTION,Q_LINKREACTION
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_5.NID_PACKET,NID_PACKET
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_5.Q_NEWCOUNTRY,Q_NEWCOUNTRY
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_5.NID_C,NID_C
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_5.NID_BG,NID_BG
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_5.@index,@index
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_5.Q_LOCACC,Q_LOCACC
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_5.Q_LINKORIENTATION,Q_LINKORIENTATION
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_5.N_ITER,N_ITER
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_5.L_PACKET,L_PACKET
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_5.Q_DIR,Q_DIR
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_27.Q_FRONT,Q_FRONT
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_27.V_DIFF,V_DIFF
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_27.Q_SCALE,Q_SCALE
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_27.@index,@index
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_27.NC_DIFF,NC_DIFF
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_27.Q_DIFF,Q_DIFF
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_27.D_STATIC,D_STATIC
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_27.L_PACKET,L_PACKET
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_27.N_ITER,N_ITER
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_27.NC_CDDIFF,NC_CDDIFF
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_27.V_STATIC,V_STATIC
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_27.NID_PACKET,NID_PACKET
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.MovementAuthority.Packet_27.Q_DIR,Q_DIR
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.@atbCode,@atbCode
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Aspect.CargoRegime,CargoRegime
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Aspect.SpeedIndicator.@speed,@speed
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Aspect.SpeedIndicator.@isFlashing,@isFlashing
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Aspect.TunnelRegime,TunnelRegime
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Aspect.AspectColor.@color,@color
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.L2ExitTransition.Aspect.AspectColor.@isFlashing,@isFlashing
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.TransitionSignal.@slopeLocationType,@slopeLocationType
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.Taa.@hindrancePointRef,@hindrancePointRef
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.Taa.@forcedPointRef,@forcedPointRef
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.Taa.Path.OrderedSwitchPosition.@switchMechanismRef,@switchMechanismRef
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.Taa.Path.OrderedSwitchPosition.@index,@index
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.Taa.Path.OrderedSwitchPosition.@switchPosition,@switchPosition
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.SrApproach.@distance,@distance
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.SrApproach.Path.OrderedSwitchPosition.@switchMechanismRef,@switchMechanismRef
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.SrApproach.Path.OrderedSwitchPosition.@index,@index
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.SrApproach.Path.OrderedSwitchPosition.@switchPosition,@switchPosition
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.AtafLocation.@toMeasure,@toMeasure
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.AtafLocation.@railConnectionRef,@railConnectionRef
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.AtafLocation.@fromMeasure,@fromMeasure
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.AtafLocation.@direction,@direction
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.AtafLocation.@atMeasure,@atMeasure
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.ModeProfile.Q_MAMODE,Q_MAMODE
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.ModeProfile.L_ACKMAMODE,L_ACKMAMODE
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.@signalRef,@signalRef
Situation.SignalingDesign.RailInfrastructure.TrackAssets.Signals.Signal.extention.ErtmsSignal.CSspApproachDs.@cSspApproachDistance,@cSspApproachDistance
